"Numero_expedient","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Codi_carrer","Nom_carrer","Num_postal","Descripcio_dia_setmana","NK_Any","Mes_any","Nom_mes","Dia_mes","Hora_dia","Descripcio_torn","Descripcio_causa_vianant","Descripcio_tipus_vehicle","Descripcio_model","Descripcio_marca","Descripcio_color","Descripcio_carnet","Antiguitat_carnet","Coordenada_UTM_X_ED50","Coordenada_UTM_Y_ED50","Longitud_WGS84","Latitud_WGS84"
"2023S004418    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0629B0629B","Divendres","2023",7,"Juliol","21","14","Tarda","No és causa del  vianant","Motocicleta","YP125R","YAMAHA","Negre","B","8","426980.58 ","4582337.71","2.125515463","41.387408089"
"2023S000803    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0631 0633","Divendres","2023",2,"Febrer","10","07","Matí","No és causa del  vianant","Furgoneta","DOBLO","FIAT","Blanc","B","3","426879.75 ","4582417.88","2.124299923","41.388120983"
"2023S000803    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0631 0633","Divendres","2023",2,"Febrer","10","07","Matí","No és causa del  vianant","Turisme","C 180","MERCEDES","Gris","B","40","426879.75 ","4582417.88","2.124299923","41.388120983"
"2023S000803    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0631 0633","Divendres","2023",2,"Febrer","10","07","Matí","No és causa del  vianant","Turisme","TOYOTA YARIS CROSS","TOYOTA","Blanc","B","22","426879.75 ","4582417.88","2.124299923","41.388120983"
"2023S002583    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Dimarts","2023",5,"Maig","2","19","Tarda","No és causa del  vianant","Furgoneta","PARTNER","PEUGEOT","Desconegut","B","16","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S002583    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Dimarts","2023",5,"Maig","2","19","Tarda","No és causa del  vianant","Motocicleta","UH 125 A","SUZUKI","Gris","B","20","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S002240    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Dimecres","2023",4,"Abril","19","09","Matí","No és causa del  vianant","Motocicleta","MT07A","YAMAHA","Gris","A","1","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S002240    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Dimecres","2023",4,"Abril","19","09","Matí","No és causa del  vianant","Turisme","A3 SPORTBACK","AUDI","Gris","B","34","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S004101    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Divendres","2023",7,"Juliol","7","07","Matí","No és causa del  vianant","Motocicleta","NINJA ZX-6R","KAWASAKI","Taronja","A","13","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S004101    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Divendres","2023",7,"Juliol","7","07","Matí","No és causa del  vianant","Motocicleta","VECTRIX SCOOTER","SIN MARCA","Negre","A","29","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S005744    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Divendres","2023",9,"Setembre","29","08","Matí","No és causa del  vianant","Autobús","CROSSWAY LE","IRISBUS","Taronja","D","1","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S005744    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Divendres","2023",9,"Setembre","29","08","Matí","No és causa del  vianant","Motocicleta","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S005745    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0639 0639","Divendres","2023",9,"Setembre","29","08","Matí","No és causa del  vianant","Autobús","CROSSWAY LE","IRISBUS","Taronja","D","1","426649.72 ","4582241.36","2.121570277","41.386510186"
"2023S006064    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dijous","2023",10,"Octubre","12","18","Tarda","No és causa del  vianant","Motocicleta","FSH125","HONDA","Blanc","A2","3","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S006064    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dijous","2023",10,"Octubre","12","18","Tarda","No és causa del  vianant","Turisme","CARENS","KIA","Blanc","B","48","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S007588    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dijous","2023",12,"Desembre","21","16","Tarda","No és causa del  vianant","Motocicleta","SUPER DINK 125","KYMCO","Desconegut","B","16","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S007588    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dijous","2023",12,"Desembre","21","16","Tarda","No és causa del  vianant","Tot terreny","Q5","AUDI","Blanc","B","39","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S000888    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dilluns","2023",2,"Febrer","13","20","Tarda","No és causa del  vianant","Furgoneta","DOBLO 1.9","FIAT","Blanc","Desconegut","Desconegut","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S000888    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dilluns","2023",2,"Febrer","13","20","Tarda","No és causa del  vianant","Turisme","308 5P PREMIUM HD","PEUGEOT","Blanc","Desconegut","16","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S005677    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dimarts","2023",9,"Setembre","26","21","Tarda","No és causa del  vianant","Motocicleta","AN 400","SUZUKI","Negre","A","31","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S005677    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dimarts","2023",9,"Setembre","26","21","Tarda","No és causa del  vianant","Turisme","COUPE 2.0 FX","HYUNDAI","Vermell","B","3","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S002694    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dissabte","2023",5,"Maig","6","05","Nit","No és causa del  vianant","Turisme","AMG A 45","MERCEDES-AMG","Negre","B","24","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S002694    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0641 0641","Dissabte","2023",5,"Maig","6","05","Nit","No és causa del  vianant","Turisme","ARONA","SEAT","Gris","B","12","426608.6  ","4582318   ","2.121069228","41.387196699"
"2023S003929    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0643 0643","Dijous","2023",6,"Juny","29","21","Tarda","No és causa del  vianant","Turisme","STILO","FIAT","Platejat","B","1","426498.51 ","4582192.32","2.119767889","41.386054694"
"2023S003929    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0643 0643","Dijous","2023",6,"Juny","29","21","Tarda","No és causa del  vianant","Turisme","STONIC","KIA","Blanc","B","28","426498.51 ","4582192.32","2.119767889","41.386054694"
"2023S002921    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0643 0643","Dimecres","2023",5,"Maig","17","10","Matí","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Vermell","D","16","426532.46 ","4582239.97","2.120168117","41.386486961"
"2023S002562    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0643U0643U","Dimarts","2023",5,"Maig","2","09","Matí","No és causa del  vianant","Tren o tramvia","CITADIS 302","ALSTOM","Blanc","B","Desconegut","426498.51 ","4582192.32","2.119767889","41.386054694"
"2023S003560    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",6,"Juny","15","09","Matí","No és causa del  vianant","Motocicleta","C650 GT","BMW","Negre","A","9","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S003560    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",6,"Juny","15","09","Matí","No és causa del  vianant","Turisme","NIRO","KIA","Blanc","B","7","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S003765    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",6,"Juny","22","19","Tarda","No és causa del  vianant","Motocicleta","SH300A","HONDA","Blanc","B","41","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S003765    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",6,"Juny","22","19","Tarda","No és causa del  vianant","Motocicleta","YP125RA (X-MAX 125)","YAMAHA","Gris","B","16","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S004949    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",8,"Agost","17","21","Tarda","No és causa del  vianant","Motocicleta","LIBERTY 125 ABS","PIAGGIO","Blanc","B","8","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S004949    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dijous","2023",8,"Agost","17","21","Tarda","No és causa del  vianant","Turisme","5","MAZDA","Negre","B","Desconegut","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S000524    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dilluns","2023",1,"Gener","30","08","Matí","No és causa del  vianant","Motocicleta","SF300","HONDA","Negre","A","17","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S000524    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dilluns","2023",1,"Gener","30","08","Matí","No és causa del  vianant","Veh. mobilitat personal amb motor"," ","ES DESCONEIX","Negre","B","1","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S005158    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dimecres","2023",8,"Agost","30","06","Matí","No és causa del  vianant","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S005158    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dimecres","2023",8,"Agost","30","06","Matí","No és causa del  vianant","Turisme","LANCIA YPSILON","LANCIA","Blanc","B","36","426384.77 ","4582244.89","2.118401275","41.386517764"
"2023S005425    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dimecres","2023",9,"Setembre","13","19","Tarda","No és causa del  vianant","Motocicleta","MT03","YAMAHA","Negre","A2","2","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S005425    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Dimecres","2023",9,"Setembre","13","19","Tarda","No és causa del  vianant","Turisme","NISSAN JUKE","NISSAN","Negre","B","5","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S000281    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Diumenge","2023",1,"Gener","15","16","Tarda","No és causa del  vianant","Turisme","NISSAN MICRA","NISSAN","Blanc","B","45","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S000281    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Diumenge","2023",1,"Gener","15","16","Tarda","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Negre","Desconegut","Desconegut","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S000404    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",1,"Gener","20","23","Nit","No és causa del  vianant","Turisme","SMART","SMART","Desconegut","Desconegut","Desconegut","426339.27 ","4582176.37","2.11786547","41.385896466"
"2023S000404    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",1,"Gener","20","23","Nit","No és causa del  vianant","Veh. mobilitat personal amb motor","Desconegut","Desconegut","Desconegut","Desconegut","Desconegut","426339.27 ","4582176.37","2.11786547","41.385896466"
"2023S001548    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",3,"Març","17","20","Tarda","No és causa del  vianant","Motocicleta","YZF125-A","YAMAHA","Gris","B","2","426268.3  ","4582116.22","2.117024063","41.385348216"
"2023S001548    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",3,"Març","17","20","Tarda","No és causa del  vianant","Turisme","Q7 4.2","AUDI","Negre","B","33","426268.3  ","4582116.22","2.117024063","41.385348216"
"2023S003129    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",5,"Maig","26","14","Tarda","No és causa del  vianant","Motocicleta","CB500XA","HONDA","Vermell","A2","2","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S003129    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",5,"Maig","26","14","Tarda","No és causa del  vianant","Turisme","307 2.0","PEUGEOT","Gris","B","56","426270.62 ","4582154.02","2.117047205","41.385688877"
"2023S005456    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",9,"Setembre","15","09","Matí","No és causa del  vianant","Furgoneta","EXPERT FURGÓN PREMIUM","PEUGEOT","Blanc","B","24","426268.3  ","4582116.22","2.117024063","41.385348216"
"2023S005456    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0645 0645","Divendres","2023",9,"Setembre","15","09","Matí","No és causa del  vianant","Motocicleta","Z650RS","KAWASAKI","Negre","A","34","426268.3  ","4582116.22","2.117024063","41.385348216"
"2023S006386    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0647 0647","Dissabte","2023",10,"Octubre","28","20","Tarda","No és causa del  vianant","Turisme","KONA","HYUNDAI","Negre","B","7","426117.83 ","4582064.97","2.115230858","41.384872816"
"2023S006386    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0647 0647","Dissabte","2023",10,"Octubre","28","20","Tarda","No és causa del  vianant","Turisme","TOYOTA AVENSIS","TOYOTA","Gris","B","21","426117.83 ","4582064.97","2.115230858","41.384872816"
"2023S000796    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",2,"Febrer","9","19","Tarda","No és causa del  vianant","Motocicleta","SH 150","HONDA","Gris","A","33","425818.02 ","4582082.48","2.111643341","41.385002917"
"2023S000796    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",2,"Febrer","9","19","Tarda","No és causa del  vianant","Turisme","GLK 220 CDI","MERCEDES-BENZ","Blanc","B","30","425818.02 ","4582082.48","2.111643341","41.385002917"
"2023S001219    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",3,"Març","2","10","Matí","No és causa del  vianant","Autobús articulat","HYBRID H18","SOLARIS","Vermell","D","17","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S001219    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",3,"Març","2","10","Matí","No és causa del  vianant","Motocicleta","SUPER DINK 125","KYMCO","Negre","B","9","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S004561    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",7,"Juliol","27","08","Matí","No és causa del  vianant","Camió rígid > 3,5 tones","FM","EQUIPDRAULIC","Desconegut","C","18","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S004561    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dijous","2023",7,"Juliol","27","08","Matí","No és causa del  vianant","Turisme","CORSA","OPEL","Negre","B","32","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006254    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dilluns","2023",10,"Octubre","23","19","Tarda","No és causa del  vianant","Motocicleta","R1200R","BMW","Gris","A","28","425818.02 ","4582082.48","2.111643341","41.385002917"
"2023S006254    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dilluns","2023",10,"Octubre","23","19","Tarda","No és causa del  vianant","Turisme","GOLF SPORTSVAN","VOLKSWAGEN","Gris","B","46","425818.02 ","4582082.48","2.111643341","41.385002917"
"2023S005974    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dilluns","2023",10,"Octubre","9","09","Matí","No és causa del  vianant","Camió rígid <= 3,5 tones","35C15 FRIGORIFICO","JEANJE","Desconegut","B","8","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006607    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dimecres","2023",11,"Novembre","8","07","Matí","No és causa del  vianant","Motocicleta","Z800 ABS","KAWASAKI","Negre","A2","1","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006607    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dimecres","2023",11,"Novembre","8","07","Matí","No és causa del  vianant","Turisme","114I","BMW","Blanc","B","32","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006654    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dimecres","2023",11,"Novembre","8","13","Matí","No és causa del  vianant","Furgoneta","JUMPER BLUEHDI 140 S&S","CITROEN","Desconegut","B","12","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006654    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dimecres","2023",11,"Novembre","8","13","Matí","No és causa del  vianant","Furgoneta","TRAFIC","RENAULT","Desconegut","B","20","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S006654    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dimecres","2023",11,"Novembre","8","13","Matí","No és causa del  vianant","Furgoneta","TRANSIT","FORD","Blanc","B","39","425960.02 ","4582013.56","2.113349923","41.384395273"
"2023S001136    ",4,"Les Corts",20,"la Maternitat i Sant Ramon",144601,"Diagonal","0649 0651","Dissabte","2023",2,"Febrer","25","13","Matí","No és causa del  vianant","Motocicleta","XS 125","SYM","Negre","B","5","425818.02 ","4582082.48","2.111643341","41.385002917"
